"CUST-.YYYY.-","CUST-.YYYY.-",""
"Cache","แคช",""
"Cache Cleared","ล้างแคชแล้ว",""
"Calculate","คำนวณ",""
"Calculate Ageing With","คำนวณอายุด้วย",""
"Calculate Based On","คำนวณตาม",""
"Calculate Depreciation","คำนวณค่าเสื่อมราคา",""
"Calculate Estimated Arrival Times","คำนวณเวลามาถึงโดยประมาณ",""
"Calculate Product Bundle Price based on Child Items' Rates","คำนวณราคาชุดผลิตภัณฑ์ตามอัตราของรายการย่อย",""
"Calculate daily depreciation using total days in depreciation period","คำนวณค่าเสื่อมรายวันโดยใช้จำนวนวันทั้งหมดในช่วงค่าเสื่อม",""
"Calculated Bank Statement balance","ยอดคงเหลือในใบแจ้งยอดธนาคารที่คำนวณแล้ว",""
"Calculations","การคำนวณ",""
"Calendar","ปฏิทิน",""
"Calendar Event","เหตุการณ์ในปฏิทิน",""
"Calendar Name","ชื่อปฏิทิน",""
"Calendar View","มุมมองปฏิทิน",""
"Calibration","การสอบเทียบ",""
"Call","โทร",""
"Call Again","โทรอีกครั้ง",""
"Call Connected","โทรเชื่อมต่อแล้ว",""
"Call Details","รายละเอียดการโทร",""
"Call Duration in seconds","ระยะเวลาการโทรเป็นวินาที",""
"Call Ended","การโทรสิ้นสุด",""
"Call Handling Schedule","ตารางการจัดการการโทร",""
"Call Log","บันทึกการโทร",""
"Call Missed","พลาดการโทร",""
"Call Received By","การโทรได้รับโดย",""
"Call Receiving Device","อุปกรณ์รับสาย",""
"Call Routing","การกำหนดเส้นทางการโทร",""
"Call Schedule Row {0}: To time slot should always be ahead of From time slot.","แถวตารางการโทร {0}: ช่วงเวลาถึงควรอยู่หลังช่วงเวลาจากเสมอ",""
"Call Summary","สรุปการโทร",""
"Call Summary Saved","บันทึกสรุปการโทรแล้ว",""
"Call To Action","การเรียกร้องให้ดำเนินการ",""
"Call To Action URL","URL การเรียกร้องให้ดำเนินการ",""
"Call Type","ประเภทการโทร",""
"Call to Action","การเรียกร้องให้ดำเนินการ",""
"Callback","การเรียกกลับ",""
"Callback Message","ข้อความการเรียกกลับ",""
"Callback Title","ชื่อการเรียกกลับ",""
"Camera","กล้อง",""
"Campaign","แคมเปญ",""
"Campaign Description (Optional)","คำอธิบายแคมเปญ (ไม่บังคับ)",""
"Campaign Efficiency","ประสิทธิภาพของแคมเปญ",""
"Campaign Email Schedule","ตารางอีเมลแคมเปญ",""
"Campaign Item","รายการแคมเปญ",""
"Campaign Name","ชื่อแคมเปญ",""
"Campaign Naming By","การตั้งชื่อแคมเปญโดย",""
"Campaign Schedules","ตารางแคมเปญ",""
"Control Historical Stock Transactions","ควบคุมธุรกรรมสต็อกในอดีต",""
"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.","ควบคุมว่าสามารถให้ผู้ใช้ใหม่ลงทะเบียนโดยใช้คีย์การเข้าสู่ระบบโซเชียลนี้ได้หรือไม่ หากไม่ได้ตั้งค่า จะใช้การตั้งค่าเว็บไซต์",""
"Conversion Factor","ปัจจัยการแปลง",""
"Conversion Rate","อัตราการแปลง",""
"Conversion factor for default Unit of Measure must be 1 in row {0}","ปัจจัยการแปลงสำหรับหน่วยวัดเริ่มต้นต้องเป็น 1 ในแถว {0}",""
"Conversion factor for item {0} has been reset to 1.0 as the uom {1} is same as stock uom {2}.","ปัจจัยการแปลงสำหรับรายการ {0} ถูกรีเซ็ตเป็น 1.0 เนื่องจาก uom {1} เหมือนกับ uom สต็อก {2}",""
"Conversion rate cannot be 0","อัตราการแปลงไม่สามารถเป็น 0 ได้",""
"Conversion rate is 1.00, but document currency is different from company currency","อัตราการแปลงคือ 1.00 แต่สกุลเงินของเอกสารแตกต่างจากสกุลเงินของบริษัท",""
"Conversion rate must be 1.00 if document currency is same as company currency","อัตราการแปลงต้องเป็น 1.00 หากสกุลเงินของเอกสารเหมือนกับสกุลเงินของบริษัท",""
"Convert Item Description to Clean HTML in Transactions","แปลงคำอธิบายรายการเป็น HTML ที่สะอาดในธุรกรรม",""
"Convert to Group","แปลงเป็นกลุ่ม",""
"Convert to Item Based Reposting","แปลงเป็นการโพสต์ใหม่ตามรายการ",""
"Convert to Ledger","แปลงเป็นบัญชีแยกประเภท",""
"Convert to Non-Group","แปลงเป็นไม่ใช่กลุ่ม",""
"Converted","แปลงแล้ว",""
"Copied From","คัดลอกจาก",""
"Copied to clipboard.","คัดลอกไปยังคลิปบอร์ดแล้ว",""
"Copy Fields to Variant","คัดลอกฟิลด์ไปยังตัวแปร",""
"Copy Link","คัดลอกลิงก์",""
"Copy embed code","คัดลอกรหัสฝัง",""
"Copy error to clipboard","คัดลอกข้อผิดพลาดไปยังคลิปบอร์ด",""
"Copy to Clipboard","คัดลอกไปยังคลิปบอร์ด",""
"Copyright","ลิขสิทธิ์",""
"Core","แกนหลัก",""
"Core DocTypes cannot be customized.","ไม่สามารถปรับแต่ง DocTypes หลักได้",""
"Core Modules {0} cannot be searched in Global Search.","โมดูลหลัก {0} ไม่สามารถค้นหาใน Global Search ได้",""
"Correct version :","เวอร์ชันที่ถูกต้อง:",""
"Corrective","การแก้ไข",""
"Corrective Action","การดำเนินการแก้ไข",""
"Corrective Job Card","บัตรงานแก้ไข",""
"Corrective Operation","การดำเนินการแก้ไข",""
"Corrective Operation Cost","ต้นทุนการดำเนินการแก้ไข",""
